REFERENCNECISLO;POHLAVIE;VEK;STAVDOKLADU;DANCELKOM;UHRADENACIASTKA;UHRADENACIASTKADOSPLATNOSTI;UHRADENACIASTKAPOSPLATNOSTI;ZOSTAVAUHRADIT;CISLOSPRAVKYNE;INTERVENCIA;PRIZNANIE2021A
17835;zena;61;P;58.5000;58.5000;58.5000;0.0000;0.0000;4;Export DZN B;0
17836;zena;65;P;56.7000;56.7000;56.7000;0.0000;0.0000;4;Export DZN B;0
17837;zena;54;P;63.9000;63.9000;63.9000;0.0000;0.0000;1;Export DZN B;0
17838;muz;65;P;31.5000;31.5000;31.5000;0.0000;0.0000;11;Export DZN C;0
17839;muz;82;S;11.1600;0.0000;0.0000;0.0000;11.1600;11;Export DZN C;0
17840;muz;53;P;102.6000;102.6000;102.6000;0.0000;0.0000;11;Export DZN C;0
17841;muz;77;P;45.2200;45.2200;45.2200;0.0000;0.0000;2;Export DZN C;0
17842;zena;55;Z;94.5000;0.0000;0.0000;0.0000;94.5000;11;Export DZN C;0
17843;zena;89;P;34.2000;34.2000;34.2000;0.0000;0.0000;11;Export DZN C;0
17844;zena;71;P;17.6400;17.6400;17.6400;0.0000;0.0000;11;Export DZN C;0
17845;muz;71;P;29.1600;29.1600;29.1600;0.0000;0.0000;11;Export DZN C;0
17846;zena;50;P;43.2000;43.2000;43.2000;0.0000;0.0000;11;Export DZN C;0
17847;muz;50;P;58.5000;58.5000;58.5000;0.0000;0.0000;11;Export DZN C;0
17848;zena;52;P;32.4000;32.4000;32.4000;0.0000;0.0000;11;Export DZN C;0
17849;zena;60;P;176.3200;176.3200;176.3200;0.0000;0.0000;1;Export DZN B;0
17850;zena;64;P;32.4000;32.4000;32.4000;0.0000;0.0000;1;Export DZN B;0
17851;zena;72;P;102.1400;102.1400;102.1400;0.0000;0.0000;1;Export DZN B;0
17852;zena;50;P;24.3000;24.3000;24.3000;0.0000;0.0000;1;Export DZN B;0
17853;muz;90;P;28.4400;28.4400;28.4400;0.0000;0.0000;1;Export DZN B;0
17854;zena;73;P;79.2200;79.2200;79.2200;0.0000;0.0000;1;Export DZN B;0
17855;muz;77;P;23.7600;23.7600;23.7600;0.0000;0.0000;1;Export DZN B;0
17856;muz;75;P;25.5600;25.5600;25.5600;0.0000;0.0000;1;Export DZN B;0
17857;muz;50;P;66.6000;66.6000;66.6000;0.0000;0.0000;1;Export DZN B;0
17858;zena;68;P;27.0600;27.0600;27.0600;0.0000;0.0000;1;Export DZN B;0
17859;zena;40;P;130.6900;130.6900;130.6900;0.0000;0.0000;1;Export DZN B;0
17860;zena;81;P;14.4000;14.4000;14.4000;0.0000;0.0000;1;Export DZN B;0
17861;zena;59;P;63.9000;63.9000;63.9000;0.0000;0.0000;1;Export DZN B;0
17862;zena;80;P;58.6800;58.6800;58.6800;0.0000;0.0000;1;Export DZN B;0
17863;muz;56;Z;171.5200;57.1800;57.1800;0.0000;114.3400;1;Export DZN B;0
17864;zena;48;P;34.2000;34.2000;34.2000;0.0000;0.0000;1;Export DZN B;0
17865;zena;62;P;21.2400;21.2400;21.2400;0.0000;0.0000;1;Export DZN B;0
17866;zena;53;P;113.4000;113.4000;113.4000;0.0000;0.0000;1;Export DZN B;0
17867;muz;46;P;71.1000;71.1000;71.1000;0.0000;0.0000;1;Export DZN B;0
17868;muz;37;P;38.7000;38.7000;38.7000;0.0000;0.0000;1;Export DZN B;0
17869;muz;87;P;26.6400;26.6400;26.6400;0.0000;0.0000;1;Export DZN B;0
17870;muz;74;P;23.7600;23.7600;23.7600;0.0000;0.0000;1;Export DZN B;0
17871;muz;54;P;486.8600;486.8600;486.8600;0.0000;0.0000;4;Export DZN B;0
17872;muz;75;P;23.4000;23.4000;23.4000;0.0000;0.0000;4;Export DZN B;0
17873;zena;51;Z;77.4000;25.8000;25.8000;0.0000;51.6000;4;Export DZN B;0
17874;muz;73;P;12.5700;12.5700;12.5700;0.0000;0.0000;4;Export DZN B;0
17875;muz;46;P;76.5000;76.5000;76.5000;0.0000;0.0000;4;Export DZN B;0
17876;muz;58;P;41.4000;41.4000;41.4000;0.0000;0.0000;4;Export DZN B;0
17877;muz;53;P;127.1300;127.1300;127.1300;0.0000;0.0000;4;Export DZN B;0
17878;zena;78;P;28.8000;28.8000;28.8000;0.0000;0.0000;4;Export DZN B;0
17879;muz;47;P;55.8000;55.8000;55.8000;0.0000;0.0000;4;Export DZN B;0
17880;muz;63;P;157.7100;157.7100;157.7100;0.0000;0.0000;4;Export DZN B;0
17881;zena;79;P;27.7200;27.7200;27.7200;0.0000;0.0000;4;Export DZN B;0
17882;muz;78;P;23.4000;23.4000;23.4000;0.0000;0.0000;4;Export DZN B;0
17883;muz;56;P;311.9600;311.9600;311.9600;0.0000;0.0000;4;Export DZN B;0
17884;muz;73;P;12.2400;12.2400;12.2400;0.0000;0.0000;4;Export DZN B;0
17885;muz;50;P;63.9000;63.9000;63.9000;0.0000;0.0000;4;Export DZN B;0
17886;muz;90;Z;25.2000;25.2000;16.8000;8.4000;0.0000;4;Export DZN B;0
17887;muz;79;P;25.5600;25.5600;25.5600;0.0000;0.0000;4;Export DZN B;0
17888;muz;63;P;2137.0700;2137.0700;2137.0700;0.0000;0.0000;4;Export DZN B;0
17889;muz;62;P;124.7100;124.7100;124.7100;0.0000;0.0000;4;Export DZN B;0
17890;muz;78;P;24.8400;24.8400;24.8400;0.0000;0.0000;4;Export DZN B;0
17891;zena;68;P;58.2500;58.2500;58.2500;0.0000;0.0000;4;Export DZN B;0
17892;muz;72;P;64.2900;64.2900;64.2900;0.0000;0.0000;4;Export DZN B;0
17893;zena;87;P;66.5800;66.5800;66.5800;0.0000;0.0000;4;Export DZN B;0
17894;muz;56;P;58.3400;58.3400;58.3400;0.0000;0.0000;11;Export DZN C;0
17895;muz;59;P;199.9400;199.9400;199.9400;0.0000;0.0000;11;Export DZN C;0
17896;muz;66;P;88.0300;88.0300;88.0300;0.0000;0.0000;11;Export DZN C;0
17897;muz;70;P;37.0400;37.0400;37.0400;0.0000;0.0000;2;Export DZN C;0
17898;muz;79;P;123.8900;123.8900;123.8900;0.0000;0.0000;1;Export DZN B;0
17899;muz;80;P;79.1600;79.1600;79.1600;0.0000;0.0000;4;Export DZN B;0
17900;zena;59;P;203.1900;203.1900;203.1900;0.0000;0.0000;11;Export DZN C;0
17901;muz;70;P;61.4300;61.4300;61.4300;0.0000;0.0000;11;Export DZN C;0
17902;muz;61;Z;271.5600;181.0400;181.0400;0.0000;90.5200;4;Export DZN B;0
17903;muz;90;P;96.8400;96.8400;96.8400;0.0000;0.0000;2;Export DZN C;0
17904;muz;60;P;153.9600;153.9600;153.9600;0.0000;0.0000;11;Export DZN C;0
17905;zena;60;P;302.8300;302.8300;302.8300;0.0000;0.0000;2;Export DZN C;0
17906;muz;78;Z;40.9300;0.0000;0.0000;0.0000;40.9300;11;Export DZN C;0
17907;muz;73;P;38.7300;38.7300;38.7300;0.0000;0.0000;4;Export DZN B;0
17908;zena;76;P;81.1600;81.1600;81.1600;0.0000;0.0000;11;Export DZN C;0
17909;muz;84;P;47.8500;47.8500;47.8500;0.0000;0.0000;11;Export DZN C;0
17910;muz;70;P;67.5000;67.5000;67.5000;0.0000;0.0000;4;Export DZN B;0
17911;zena;48;Z;305.6700;101.8900;101.8900;0.0000;203.7800;1;Export DZN B;0
17912;zena;62;Z;33.3000;33.3000;22.2000;11.1000;0.0000;11;Export DZN C;0
17913;zena;73;P;22.6800;22.6800;22.6800;0.0000;0.0000;1;Export DZN B;0
17914;muz;84;P;23.0400;23.0400;23.0400;0.0000;0.0000;11;Export DZN C;0
17915;zena;83;P;16.2000;16.2000;16.2000;0.0000;0.0000;11;Export DZN C;0
17916;muz;49;Z;120.6500;80.4400;80.4400;0.0000;40.2100;11;Export DZN C;0
17917;muz;54;P;101.7000;101.7000;101.7000;0.0000;0.0000;1;Export DZN B;0
17918;muz;61;P;58.5000;58.5000;58.5000;0.0000;0.0000;4;Export DZN B;0
17919;muz;47;P;110.1400;110.1400;110.1400;0.0000;0.0000;1;Export DZN B;0
17920;muz;55;P;173.7300;173.7300;173.7300;0.0000;0.0000;2;Export DZN C;0
17921;muz;76;P;23.7600;23.7600;23.7600;0.0000;0.0000;2;Export DZN C;0
17922;zena;52;P;58.5000;58.5000;58.5000;0.0000;0.0000;11;Export DZN C;0
17923;muz;68;P;24.1200;24.1200;24.1200;0.0000;0.0000;4;Export DZN B;0
17924;zena;79;P;18.7200;18.7200;18.7200;0.0000;0.0000;4;Export DZN B;0
17925;zena;64;Z;127.9000;85.2700;85.2700;0.0000;42.6300;4;Export DZN B;0
17926;muz;74;P;30.6000;30.6000;30.6000;0.0000;0.0000;4;Export DZN B;0
17927;zena;81;P;23.4000;23.4000;23.4000;0.0000;0.0000;1;Export DZN B;0
17928;zena;63;P;105.2600;105.2600;105.2600;0.0000;0.0000;1;Export DZN B;0
17929;zena;83;P;32.0400;32.0400;32.0400;0.0000;0.0000;1;Export DZN B;0
17930;muz;72;P;31.3200;31.3200;31.3200;0.0000;0.0000;4;Export DZN B;0
17931;muz;88;P;59.7600;59.7600;59.7600;0.0000;0.0000;4;Export DZN B;0
17932;zena;72;P;57.7100;57.7100;57.7100;0.0000;0.0000;2;Export DZN C;0
17933;muz;64;P;45.9000;45.9000;45.9000;0.0000;0.0000;4;Export DZN B;0
17934;zena;45;P;99.0500;99.0500;99.0500;0.0000;0.0000;1;Export DZN B;0
17935;muz;48;P;29.7000;29.7000;29.7000;0.0000;0.0000;1;Export DZN B;0
17936;zena;60;P;62.1000;62.1000;62.1000;0.0000;0.0000;1;Export DZN B;0
17937;muz;75;P;53.5500;53.5500;53.5500;0.0000;0.0000;1;Export DZN B;0
17938;muz;67;P;25.5600;25.5600;25.5600;0.0000;0.0000;1;Export DZN B;0
17939;zena;52;P;59.4000;59.4000;59.4000;0.0000;0.0000;1;Export DZN B;0
17940;zena;75;P;14.4000;14.4000;14.4000;0.0000;0.0000;1;Export DZN B;0
17941;zena;49;Z;47.7000;31.8000;31.8000;0.0000;15.9000;1;Export DZN B;0
17942;zena;44;P;31.8500;31.8500;31.8500;0.0000;0.0000;1;Export DZN B;0
17943;muz;57;Z;154.5300;103.0200;103.0200;0.0000;51.5100;1;Export DZN B;0
17944;muz;77;P;24.1200;24.1200;24.1200;0.0000;0.0000;1;Export DZN B;0
17945;zena;83;P;15.8400;15.8400;15.8400;0.0000;0.0000;1;Export DZN B;0
17946;zena;63;P;34.2000;34.2000;34.2000;0.0000;0.0000;1;Export DZN B;0
17947;zena;42;P;70.3000;70.3000;70.3000;0.0000;0.0000;1;Export DZN B;0
17948;zena;69;P;29.1800;29.1800;29.1800;0.0000;0.0000;1;Export DZN B;0
17949;muz;56;P;270.5200;270.5200;270.5200;0.0000;0.0000;1;Export DZN B;0
17950;zena;89;P;71.6000;71.6000;71.6000;0.0000;0.0000;1;Export DZN B;0
17951;zena;38;P;648.6400;648.6400;648.6400;0.0000;0.0000;1;Export DZN B;0
17952;muz;80;P;23.7600;23.7600;23.7600;0.0000;0.0000;1;Export DZN B;0
17953;muz;56;P;31.8400;31.8400;31.8400;0.0000;0.0000;1;Export DZN B;0
17954;muz;76;P;82.6800;82.6800;82.6800;0.0000;0.0000;1;Export DZN B;0
17955;zena;73;P;35.4000;35.4000;35.4000;0.0000;0.0000;4;Export DZN B;0
17956;zena;46;P;55.8000;55.8000;55.8000;0.0000;0.0000;4;Export DZN B;0
17957;zena;78;P;17.6400;17.6400;17.6400;0.0000;0.0000;4;Export DZN B;0
17958;muz;53;P;89.1000;89.1000;89.1000;0.0000;0.0000;4;Export DZN B;0
17959;zena;71;P;13.6800;13.6800;13.6800;0.0000;0.0000;4;Export DZN B;0
17960;muz;65;P;79.8000;79.8000;79.8000;0.0000;0.0000;4;Export DZN B;0
17961;muz;67;P;186.1200;186.1200;186.1200;0.0000;0.0000;4;Export DZN B;0
17962;zena;67;P;27.3600;27.3600;27.3600;0.0000;0.0000;4;Export DZN B;0
17963;muz;81;P;94.5000;94.5000;94.5000;0.0000;0.0000;4;Export DZN B;0
17964;muz;50;P;214.2000;214.2000;214.2000;0.0000;0.0000;4;Export DZN B;0
17965;zena;72;P;154.8800;154.8800;154.8800;0.0000;0.0000;4;Export DZN B;0
17966;zena;46;P;100.8800;100.8800;100.8800;0.0000;0.0000;4;Export DZN B;0
17967;zena;69;P;214.4300;214.4300;214.4300;0.0000;0.0000;4;Export DZN B;0
17968;muz;64;P;95.4000;95.4000;95.4000;0.0000;0.0000;4;Export DZN B;0
17969;muz;48;P;78.8500;78.8500;78.8500;0.0000;0.0000;4;Export DZN B;0
17970;muz;61;P;132.8300;132.8300;132.8300;0.0000;0.0000;4;Export DZN B;0
17971;muz;68;S;229.0000;0.0000;0.0000;0.0000;229.0000;4;Export DZN B;0
17972;zena;55;P;79.2000;79.2000;79.2000;0.0000;0.0000;4;Export DZN B;0
17973;muz;49;P;39.2600;39.2600;39.2600;0.0000;0.0000;4;Export DZN B;0
17974;muz;77;P;24.4800;24.4800;24.4800;0.0000;0.0000;4;Export DZN B;0
17975;zena;74;P;187.1100;187.1100;187.1100;0.0000;0.0000;4;Export DZN B;0
17976;zena;73;P;36.0000;36.0000;36.0000;0.0000;0.0000;4;Export DZN B;0
17977;zena;78;Z;58.3300;0.0000;0.0000;0.0000;58.3300;2;Export DZN C;0
17978;muz;71;P;154.3300;154.3300;154.3300;0.0000;0.0000;1;Export DZN B;0
17979;zena;69;P;46.5100;46.5100;46.5100;0.0000;0.0000;2;Export DZN C;0
17980;zena;67;P;117.9500;117.9500;117.9500;0.0000;0.0000;2;Export DZN C;0
17981;muz;85;P;66.8400;66.8400;66.8400;0.0000;0.0000;4;Export DZN B;0
17982;muz;45;P;119.4500;119.4500;119.4500;0.0000;0.0000;2;Export DZN C;0
17983;zena;89;P;90.7900;90.7900;90.7900;0.0000;0.0000;4;Export DZN B;0
17984;muz;94;P;38.2000;38.2000;38.2000;0.0000;0.0000;2;Export DZN C;0
17985;zena;70;P;62.4700;62.4700;62.4700;0.0000;0.0000;4;Export DZN B;0
17986;muz;79;P;2583.5700;2583.5700;2583.5700;0.0000;0.0000;2;Export DZN C;0
17987;muz;68;P;88.0600;88.0600;88.0600;0.0000;0.0000;11;Export DZN C;0
17988;zena;60;Z;295.1900;196.8000;196.8000;0.0000;98.3900;2;Export DZN C;0
17989;zena;76;Z;789.0100;526.0200;526.0200;0.0000;262.9900;2;Export DZN C;0
17990;muz;70;P;429.7100;429.7100;429.7100;0.0000;0.0000;4;Export DZN B;0
17991;zena;76;Z;171.2000;57.0800;57.0800;0.0000;114.1200;11;Export DZN C;0
17992;zena;64;Z;66.4200;44.2800;44.2800;0.0000;22.1400;2;Export DZN C;0
17993;muz;64;Z;249.3900;83.1300;83.1300;0.0000;166.2600;11;Export DZN C;0
17994;zena;65;Z;139.5000;46.5000;46.5000;0.0000;93.0000;2;Export DZN C;0
17995;zena;82;P;177.0500;177.0500;177.0500;0.0000;0.0000;11;Export DZN C;0
17996;zena;55;Z;56.7000;18.9000;18.9000;0.0000;37.8000;1;Export DZN B;0
17997;zena;63;P;64.8000;64.8000;64.8000;0.0000;0.0000;2;Export DZN C;0
17998;muz;78;P;46.0800;46.0800;46.0800;0.0000;0.0000;1;Export DZN B;0
17999;muz;56;P;34.2000;34.2000;34.2000;0.0000;0.0000;2;Export DZN C;0
18000;zena;62;P;41.8000;41.8000;41.8000;0.0000;0.0000;4;Export DZN B;0
18001;zena;55;P;286.8200;286.8200;286.8200;0.0000;0.0000;4;Export DZN B;0
18002;zena;69;P;115.0000;115.0000;115.0000;0.0000;0.0000;4;Export DZN B;0
18003;muz;58;P;64.8600;64.8600;64.8600;0.0000;0.0000;1;Export DZN B;0
18004;zena;66;P;17.2800;17.2800;17.2800;0.0000;0.0000;1;Export DZN B;0
18005;muz;48;P;57.6000;57.6000;57.6000;0.0000;0.0000;1;Export DZN B;0
18006;zena;62;P;65.7000;65.7000;65.7000;0.0000;0.0000;1;Export DZN B;0
18007;muz;54;Z;60.3000;0.0000;0.0000;0.0000;60.3000;1;Export DZN B;0
18008;muz;62;P;81.9000;81.9000;81.9000;0.0000;0.0000;4;Export DZN B;0
18009;muz;76;P;23.4000;23.4000;23.4000;0.0000;0.0000;4;Export DZN B;0
18010;zena;61;Z;71.1000;23.7000;23.7000;0.0000;47.4000;1;Export DZN B;0
18011;zena;61;P;29.7000;29.7000;29.7000;0.0000;0.0000;1;Export DZN B;0
18012;muz;49;P;154.8600;154.8600;154.8600;0.0000;0.0000;1;Export DZN B;0
18013;muz;79;P;71.1000;71.1000;71.1000;0.0000;0.0000;1;Export DZN B;0
18014;zena;65;P;38.7000;38.7000;38.7000;0.0000;0.0000;1;Export DZN B;0
18015;zena;81;P;23.4000;23.4000;23.4000;0.0000;0.0000;2;Export DZN C;0
18016;zena;80;P;20.1600;20.1600;20.1600;0.0000;0.0000;4;Export DZN B;0
18017;zena;83;P;42.2400;42.2400;42.2400;0.0000;0.0000;1;Export DZN B;0
18018;zena;82;P;29.8800;29.8800;29.8800;0.0000;0.0000;1;Export DZN B;0
18019;zena;79;P;18.7200;18.7200;18.7200;0.0000;0.0000;1;Export DZN B;0
18020;muz;83;P;40.3200;40.3200;40.3200;0.0000;0.0000;1;Export DZN B;0
18021;zena;89;P;19.4400;19.4400;19.4400;0.0000;0.0000;1;Export DZN B;0
18022;zena;48;P;58.5000;58.5000;58.5000;0.0000;0.0000;1;Export DZN B;0
18023;muz;61;P;44.1000;44.1000;44.1000;0.0000;0.0000;1;Export DZN B;0
18024;muz;62;P;315.6500;315.6500;315.6500;0.0000;0.0000;1;Export DZN B;0
18025;muz;66;P;123.6500;123.6500;123.6500;0.0000;0.0000;1;Export DZN B;0
18026;muz;71;P;30.6000;30.6000;30.6000;0.0000;0.0000;1;Export DZN B;0
18027;zena;68;Z;19.8000;13.2000;13.2000;0.0000;6.6000;1;Export DZN B;0
18028;muz;73;P;23.7600;23.7600;23.7600;0.0000;0.0000;1;Export DZN B;0
18029;zena;50;Z;170.7000;56.9000;56.9000;0.0000;113.8000;1;Export DZN B;0
18030;muz;66;P;92.0500;92.0500;92.0500;0.0000;0.0000;1;Export DZN B;0
18031;muz;53;P;50.4000;50.4000;50.4000;0.0000;0.0000;1;Export DZN B;0
18032;muz;56;P;42.3000;42.3000;42.3000;0.0000;0.0000;1;Export DZN B;0
18033;zena;74;P;27.3600;27.3600;27.3600;0.0000;0.0000;1;Export DZN B;0
18034;muz;49;P;47.7000;47.7000;47.7000;0.0000;0.0000;1;Export DZN B;0
18035;muz;59;P;90.9000;90.9000;90.9000;0.0000;0.0000;1;Export DZN B;0
18036;zena;47;P;34.2000;34.2000;34.2000;0.0000;0.0000;1;Export DZN B;0
18037;zena;66;Z;139.9300;46.6500;0.0000;46.6500;93.2800;1;Export DZN B;0
18038;muz;85;P;43.2000;43.2000;43.2000;0.0000;0.0000;1;Export DZN B;0
18039;zena;74;P;11.6200;11.6200;11.6200;0.0000;0.0000;4;Export DZN B;0
18040;zena;69;P;11.1600;11.1600;11.1600;0.0000;0.0000;4;Export DZN B;0
18041;zena;73;P;23.5300;23.5300;23.5300;0.0000;0.0000;4;Export DZN B;0
18042;zena;65;Z;26.1000;26.1000;17.4000;8.7000;0.0000;4;Export DZN B;0
18043;muz;68;P;23.4000;23.4000;23.4000;0.0000;0.0000;4;Export DZN B;0
18044;muz;73;P;116.6600;116.6600;116.6600;0.0000;0.0000;4;Export DZN B;0
18045;muz;46;P;65.7000;65.7000;65.7000;0.0000;0.0000;4;Export DZN B;0
18046;muz;77;P;172.5400;172.5400;172.5400;0.0000;0.0000;4;Export DZN B;0
18047;muz;77;P;76.9100;76.9100;76.9100;0.0000;0.0000;4;Export DZN B;0
18048;zena;60;P;151.2500;151.2500;151.2500;0.0000;0.0000;4;Export DZN B;0
18049;zena;67;P;145.9700;145.9700;145.9700;0.0000;0.0000;4;Export DZN B;0
18050;zena;89;P;13.6800;13.6800;13.6800;0.0000;0.0000;4;Export DZN B;0
18051;muz;72;P;25.9200;25.9200;25.9200;0.0000;0.0000;4;Export DZN B;0
18052;zena;71;P;11.1600;11.1600;11.1600;0.0000;0.0000;4;Export DZN B;0
18053;muz;49;Z;82.1200;27.3800;27.3800;0.0000;54.7400;4;Export DZN B;0
18054;zena;80;P;25.5600;25.5600;25.5600;0.0000;0.0000;4;Export DZN B;0
18055;muz;77;P;32.4000;32.4000;32.4000;0.0000;0.0000;4;Export DZN B;0
18056;muz;72;P;28.0800;28.0800;28.0800;0.0000;0.0000;4;Export DZN B;0
18057;muz;51;P;204.2400;204.2400;204.2400;0.0000;0.0000;4;Export DZN B;0
18058;zena;54;P;59.4000;59.4000;59.4000;0.0000;0.0000;4;Export DZN B;0
18059;zena;67;P;59.1600;59.1600;59.1600;0.0000;0.0000;4;Export DZN B;0
18060;muz;64;Z;1484.8000;494.9400;494.9400;0.0000;989.8600;2;Export DZN C;0
18061;zena;51;P;54.0100;54.0100;54.0100;0.0000;0.0000;11;Export DZN C;0
18062;muz;61;Z;21.8600;7.3000;7.3000;0.0000;14.5600;4;Export DZN B;0
18063;muz;89;P;32.3000;32.3000;32.3000;0.0000;0.0000;2;Export DZN C;0
18064;zena;77;P;67.5100;67.5100;67.5100;0.0000;0.0000;11;Export DZN C;0
18065;zena;66;P;71.2800;71.2800;71.2800;0.0000;0.0000;11;Export DZN C;0
18066;muz;64;P;67.0300;67.0300;67.0300;0.0000;0.0000;1;Export DZN B;0
18067;zena;63;Z;203.0700;67.6900;67.6900;0.0000;135.3800;11;Export DZN C;0
18068;zena;41;Z;47.8200;0.0000;0.0000;0.0000;47.8200;1;Export DZN B;0
18069;muz;56;P;603.3600;603.3600;603.3600;0.0000;0.0000;4;Export DZN B;0
18070;muz;45;P;205.7900;205.7900;205.7900;0.0000;0.0000;4;Export DZN B;0
18071;zena;47;P;21.8600;21.8600;21.8600;0.0000;0.0000;1;Export DZN B;0
18072;zena;59;P;18.8800;18.8800;18.8800;0.0000;0.0000;11;Export DZN C;0
18073;muz;40;P;46.8000;46.8000;46.8000;0.0000;0.0000;1;Export DZN B;0
18074;muz;73;P;76.0100;76.0100;76.0100;0.0000;0.0000;2;Export DZN C;0
18075;zena;67;P;31.6800;31.6800;31.6800;0.0000;0.0000;2;Export DZN C;0
18076;zena;51;P;51.3800;51.3800;51.3800;0.0000;0.0000;2;Export DZN C;0
18077;zena;60;Z;95.0200;31.6800;31.6800;0.0000;63.3400;11;Export DZN C;0
18078;zena;74;P;21.6600;21.6600;21.6600;0.0000;0.0000;1;Export DZN B;0
18079;zena;74;P;49.3300;49.3300;49.3300;0.0000;0.0000;2;Export DZN C;0
18080;muz;60;P;164.7700;164.7700;164.7700;0.0000;0.0000;4;Export DZN B;0
18081;zena;78;P;32.0400;32.0400;32.0400;0.0000;0.0000;2;Export DZN C;0
18082;muz;56;P;67.4500;67.4500;67.4500;0.0000;0.0000;1;Export DZN B;0
18083;zena;68;P;22.6800;22.6800;22.6800;0.0000;0.0000;1;Export DZN B;0
18084;zena;80;P;12.6000;12.6000;12.6000;0.0000;0.0000;1;Export DZN B;0
18085;muz;84;P;12.2400;12.2400;12.2400;0.0000;0.0000;4;Export DZN B;0
18086;zena;82;P;12.2400;12.2400;12.2400;0.0000;0.0000;4;Export DZN B;0
18087;zena;51;P;80.7000;80.7000;80.7000;0.0000;0.0000;1;Export DZN B;0
18088;muz;59;P;138.5100;138.5100;138.5100;0.0000;0.0000;11;Export DZN C;0
18089;zena;71;P;23.0400;23.0400;23.0400;0.0000;0.0000;11;Export DZN C;0
18090;zena;75;P;10.8000;10.8000;10.8000;0.0000;0.0000;11;Export DZN C;0
18091;zena;76;P;15.4800;15.4800;15.4800;0.0000;0.0000;11;Export DZN C;0
18092;zena;76;P;23.4000;23.4000;23.4000;0.0000;0.0000;11;Export DZN C;0
18093;zena;76;P;14.4000;14.4000;14.4000;0.0000;0.0000;11;Export DZN C;0
18094;zena;45;P;79.3900;79.3900;79.3900;0.0000;0.0000;1;Export DZN B;0
18095;zena;51;P;710.3400;710.3400;710.3400;0.0000;0.0000;11;Export DZN C;0
18096;zena;65;P;80.1000;80.1000;80.1000;0.0000;0.0000;11;Export DZN C;0
18097;muz;55;P;63.9000;63.9000;63.9000;0.0000;0.0000;11;Export DZN C;0
18098;muz;74;P;31.2000;31.2000;31.2000;0.0000;0.0000;11;Export DZN C;0
18099;zena;65;P;50.3500;50.3500;50.3500;0.0000;0.0000;11;Export DZN C;0
18100;muz;75;P;49.2000;49.2000;49.2000;0.0000;0.0000;11;Export DZN C;0
18101;muz;84;P;26.0000;26.0000;26.0000;0.0000;0.0000;1;Export DZN B;0
18102;muz;76;Z;80.0500;53.3700;53.3700;0.0000;26.6800;1;Export DZN B;0
18103;muz;52;P;76.5000;76.5000;76.5000;0.0000;0.0000;1;Export DZN B;0
18104;zena;46;P;47.7000;47.7000;47.7000;0.0000;0.0000;1;Export DZN B;0
18105;zena;62;P;63.9000;63.9000;63.9000;0.0000;0.0000;1;Export DZN B;0
18106;zena;59;P;45.0000;45.0000;45.0000;0.0000;0.0000;1;Export DZN B;0
18107;muz;49;P;51.0000;51.0000;51.0000;0.0000;0.0000;1;Export DZN B;0
18108;zena;69;P;160.0200;160.0200;160.0200;0.0000;0.0000;1;Export DZN B;0
18109;muz;77;P;25.2000;25.2000;25.2000;0.0000;0.0000;1;Export DZN B;0
18110;muz;66;P;42.1000;42.1000;42.1000;0.0000;0.0000;1;Export DZN B;0
18111;zena;69;P;24.1200;24.1200;24.1200;0.0000;0.0000;1;Export DZN B;0
18112;zena;54;P;108.1000;108.1000;108.1000;0.0000;0.0000;1;Export DZN B;0
18113;muz;53;P;763.4700;763.4700;763.4700;0.0000;0.0000;1;Export DZN B;0
18114;muz;74;Z;41.4000;13.8000;13.8000;0.0000;27.6000;1;Export DZN B;0
18115;zena;68;P;12.2400;12.2400;12.2400;0.0000;0.0000;1;Export DZN B;0
18116;muz;88;Z;59.0400;59.0400;39.3600;19.6800;0.0000;1;Export DZN B;0
18117;zena;43;P;27.9000;27.9000;27.9000;0.0000;0.0000;1;Export DZN B;0
18118;muz;75;P;78.0400;78.0400;78.0400;0.0000;0.0000;1;Export DZN B;0
18119;zena;62;P;47.7000;47.7000;47.7000;0.0000;0.0000;1;Export DZN B;0
18120;muz;79;P;25.9200;25.9200;25.9200;0.0000;0.0000;1;Export DZN B;0
18121;muz;75;P;25.2000;25.2000;25.2000;0.0000;0.0000;1;Export DZN B;0
18122;muz;56;Z;48.6000;0.0000;0.0000;0.0000;48.6000;1;Export DZN B;0
18123;zena;43;P;59.4000;59.4000;59.4000;0.0000;0.0000;4;Export DZN B;0
18124;muz;77;P;19.0800;19.0800;19.0800;0.0000;0.0000;4;Export DZN B;0
18125;muz;62;P;95.1900;95.1900;95.1900;0.0000;0.0000;4;Export DZN B;0
18126;zena;87;P;11.5200;11.5200;11.5200;0.0000;0.0000;4;Export DZN B;0
18127;zena;59;P;45.1300;45.1300;45.1300;0.0000;0.0000;4;Export DZN B;0
18128;zena;74;P;31.8500;31.8500;31.8500;0.0000;0.0000;4;Export DZN B;0
18129;zena;47;P;58.5000;58.5000;58.5000;0.0000;0.0000;4;Export DZN B;0
18130;zena;81;P;16.5600;16.5600;16.5600;0.0000;0.0000;4;Export DZN B;0
18131;zena;89;Z;55.0700;55.0700;36.7000;18.3700;0.0000;4;Export DZN B;0
18132;muz;44;P;206.1700;206.1700;206.1700;0.0000;0.0000;4;Export DZN B;0
18133;muz;77;P;28.4400;28.4400;28.4400;0.0000;0.0000;4;Export DZN B;0
18134;muz;69;Z;128.2200;128.2200;85.4800;42.7400;0.0000;4;Export DZN B;0
